,date,store,product,category,forecast_qty,unit_price,forecast_revenue,model
2308,2025-01-29,Store_Hyderabad,Toothpaste,Personal Care,326.23,80.0,26098.28,RandomForest
2309,2025-01-30,Store_Hyderabad,Toothpaste,Personal Care,321.8,80.0,25743.75,RandomForest
2310,2025-01-01,Store_Hyderabad,Water Bottle,Home & Kitchen,101.36,350.0,35477.22,RandomForest
2311,2025-01-02,Store_Hyderabad,Water Bottle,Home & Kitchen,100.32,350.0,35110.61,RandomForest
2312,2025-01-03,Store_Hyderabad,Water Bottle,Home & Kitchen,101.03,350.0,35360.36,RandomForest
2313,2025-01-04,Store_Hyderabad,Water Bottle,Home & Kitchen,133.63,350.0,46770.83,RandomForest
2314,2025-01-05,Store_Hyderabad,Water Bottle,Home & Kitchen,131.33,350.0,45965.59,RandomForest
2315,2025-01-06,Store_Hyderabad,Water Bottle,Home & Kitchen,106.92,350.0,37420.85,RandomForest
2316,2025-01-07,Store_Hyderabad,Water Bottle,Home & Kitchen,107.9,350.0,37764.81,RandomForest
2317,2025-01-08,Store_Hyderabad,Water Bottle,Home & Kitchen,108.06,350.0,37821.94,RandomForest
2318,2025-01-09,Store_Hyderabad,Water Bottle,Home & Kitchen,107.93,350.0,37776.88,RandomForest
2319,2025-01-10,Store_Hyderabad,Water Bottle,Home & Kitchen,107.8,350.0,37730.62,RandomForest
2320,2025-01-11,Store_Hyderabad,Water Bottle,Home & Kitchen,134.05,350.0,46918.35,RandomForest
2321,2025-01-12,Store_Hyderabad,Water Bottle,Home & Kitchen,131.59,350.0,46057.98,RandomForest
2322,2025-01-13,Store_Hyderabad,Water Bottle,Home & Kitchen,107.2,350.0,37521.41,RandomForest
2323,2025-01-14,Store_Hyderabad,Water Bottle,Home & Kitchen,108.09,350.0,37830.11,RandomForest
2324,2025-01-15,Store_Hyderabad,Water Bottle,Home & Kitchen,108.09,350.0,37830.11,RandomForest
2325,2025-01-16,Store_Hyderabad,Water Bottle,Home & Kitchen,107.96,350.0,37785.05,RandomForest
2326,2025-01-17,Store_Hyderabad,Water Bottle,Home & Kitchen,107.96,350.0,37785.05,RandomForest
2327,2025-01-18,Store_Hyderabad,Water Bottle,Home & Kitchen,134.21,350.0,46972.78,RandomForest
2328,2025-01-19,Store_Hyderabad,Water Bottle,Home & Kitchen,132.77,350.0,46469.18,RandomForest
2329,2025-01-20,Store_Hyderabad,Water Bottle,Home & Kitchen,107.2,350.0,37521.41,RandomForest
2330,2025-01-21,Store_Hyderabad,Water Bottle,Home & Kitchen,109.14,350.0,38200.42,RandomForest
2331,2025-01-22,Store_Hyderabad,Water Bottle,Home & Kitchen,109.14,350.0,38200.42,RandomForest
2332,2025-01-23,Store_Hyderabad,Water Bottle,Home & Kitchen,109.02,350.0,38155.36,RandomForest
2333,2025-01-24,Store_Hyderabad,Water Bottle,Home & Kitchen,109.02,350.0,38155.36,RandomForest
2334,2025-01-25,Store_Hyderabad,Water Bottle,Home & Kitchen,135.27,350.0,47344.45,RandomForest
2335,2025-01-26,Store_Hyderabad,Water Bottle,Home & Kitchen,132.97,350.0,46540.33,RandomForest
2336,2025-01-27,Store_Hyderabad,Water Bottle,Home & Kitchen,107.24,350.0,37534.96,RandomForest
2337,2025-01-28,Store_Hyderabad,Water Bottle,Home & Kitchen,109.14,350.0,38200.42,RandomForest
2338,2025-01-29,Store_Hyderabad,Water Bottle,Home & Kitchen,109.14,350.0,38200.42,RandomForest
2339,2025-01-30,Store_Hyderabad,Water Bottle,Home & Kitchen,104.18,350.0,36462.53,RandomForest
2340,2025-01-01,Store_Hyderabad,Wheat Flour (5kg),Grocery,223.07,200.0,44613.66,RandomForest
2341,2025-01-02,Store_Hyderabad,Wheat Flour (5kg),Grocery,220.96,200.0,44192.43,RandomForest
2342,2025-01-03,Store_Hyderabad,Wheat Flour (5kg),Grocery,226.48,200.0,45296.31,RandomForest
2343,2025-01-04,Store_Hyderabad,Wheat Flour (5kg),Grocery,299.68,200.0,59935.5,RandomForest
2344,2025-01-05,Store_Hyderabad,Wheat Flour (5kg),Grocery,302.01,200.0,60402.28,RandomForest
2345,2025-01-06,Store_Hyderabad,Wheat Flour (5kg),Grocery,227.19,200.0,45438.15,RandomForest
2346,2025-01-07,Store_Hyderabad,Wheat Flour (5kg),Grocery,224.61,200.0,44922.98,RandomForest
2347,2025-01-08,Store_Hyderabad,Wheat Flour (5kg),Grocery,224.79,200.0,44957.95,RandomForest
2348,2025-01-09,Store_Hyderabad,Wheat Flour (5kg),Grocery,228.81,200.0,45761.06,RandomForest
2349,2025-01-10,Store_Hyderabad,Wheat Flour (5kg),Grocery,229.52,200.0,45904.47,RandomForest
2350,2025-01-11,Store_Hyderabad,Wheat Flour (5kg),Grocery,299.17,200.0,59834.09,RandomForest
2351,2025-01-12,Store_Hyderabad,Wheat Flour (5kg),Grocery,301.35,200.0,60269.38,RandomForest
2352,2025-01-13,Store_Hyderabad,Wheat Flour (5kg),Grocery,230.08,200.0,46015.98,RandomForest
2353,2025-01-14,Store_Hyderabad,Wheat Flour (5kg),Grocery,230.11,200.0,46021.74,RandomForest
2354,2025-01-15,Store_Hyderabad,Wheat Flour (5kg),Grocery,230.11,200.0,46021.74,RandomForest
2355,2025-01-16,Store_Hyderabad,Wheat Flour (5kg),Grocery,230.38,200.0,46075.83,RandomForest
2356,2025-01-17,Store_Hyderabad,Wheat Flour (5kg),Grocery,230.38,200.0,46075.83,RandomForest
2357,2025-01-18,Store_Hyderabad,Wheat Flour (5kg),Grocery,300.03,200.0,60005.46,RandomForest
2358,2025-01-19,Store_Hyderabad,Wheat Flour (5kg),Grocery,302.2,200.0,60440.74,RandomForest
2359,2025-01-20,Store_Hyderabad,Wheat Flour (5kg),Grocery,230.78,200.0,46156.23,RandomForest
2360,2025-01-21,Store_Hyderabad,Wheat Flour (5kg),Grocery,231.84,200.0,46367.61,RandomForest
2361,2025-01-22,Store_Hyderabad,Wheat Flour (5kg),Grocery,231.84,200.0,46367.61,RandomForest
2362,2025-01-23,Store_Hyderabad,Wheat Flour (5kg),Grocery,231.41,200.0,46281.44,RandomForest
2363,2025-01-24,Store_Hyderabad,Wheat Flour (5kg),Grocery,231.41,200.0,46281.44,RandomForest
2364,2025-01-25,Store_Hyderabad,Wheat Flour (5kg),Grocery,302.43,200.0,60485.5,RandomForest
2365,2025-01-26,Store_Hyderabad,Wheat Flour (5kg),Grocery,304.76,200.0,60952.94,RandomForest
2366,2025-01-27,Store_Hyderabad,Wheat Flour (5kg),Grocery,231.81,200.0,46361.84,RandomForest
2367,2025-01-28,Store_Hyderabad,Wheat Flour (5kg),Grocery,231.84,200.0,46367.61,RandomForest
2368,2025-01-29,Store_Hyderabad,Wheat Flour (5kg),Grocery,231.84,200.0,46367.61,RandomForest
2369,2025-01-30,Store_Hyderabad,Wheat Flour (5kg),Grocery,224.85,200.0,44970.0,RandomForest
2370,2025-01-01,Store_Hyderabad,Women Kurti,Clothing,72.97,899.0,65602.42,RandomForest
2371,2025-01-02,Store_Hyderabad,Women Kurti,Clothing,73.93,899.0,66464.87,RandomForest
2372,2025-01-03,Store_Hyderabad,Women Kurti,Clothing,73.93,899.0,66464.87,RandomForest
2373,2025-01-04,Store_Hyderabad,Women Kurti,Clothing,93.08,899.0,83676.28,RandomForest
2374,2025-01-05,Store_Hyderabad,Women Kurti,Clothing,94.45,899.0,84910.27,RandomForest
2375,2025-01-06,Store_Hyderabad,Women Kurti,Clothing,76.06,899.0,68374.39,RandomForest
2376,2025-01-07,Store_Hyderabad,Women Kurti,Clothing,77.36,899.0,69542.74,RandomForest
2377,2025-01-08,Store_Hyderabad,Women Kurti,Clothing,77.52,899.0,69689.49,RandomForest
2378,2025-01-09,Store_Hyderabad,Women Kurti,Clothing,77.39,899.0,69573.75,RandomForest
2379,2025-01-10,Store_Hyderabad,Women Kurti,Clothing,77.83,899.0,69964.86,RandomForest
2380,2025-01-11,Store_Hyderabad,Women Kurti,Clothing,94.95,899.0,85361.12,RandomForest
2381,2025-01-12,Store_Hyderabad,Women Kurti,Clothing,95.31,899.0,85686.99,RandomForest
2382,2025-01-13,Store_Hyderabad,Women Kurti,Clothing,76.91,899.0,69142.62,RandomForest
2383,2025-01-14,Store_Hyderabad,Women Kurti,Clothing,78.11,899.0,70220.4,RandomForest
2384,2025-01-15,Store_Hyderabad,Women Kurti,Clothing,78.11,899.0,70220.4,RandomForest
2385,2025-01-16,Store_Hyderabad,Women Kurti,Clothing,77.98,899.0,70104.66,RandomForest
2386,2025-01-17,Store_Hyderabad,Women Kurti,Clothing,77.98,899.0,70104.66,RandomForest
2387,2025-01-18,Store_Hyderabad,Women Kurti,Clothing,95.11,899.0,85500.92,RandomForest
2388,2025-01-19,Store_Hyderabad,Women Kurti,Clothing,95.47,899.0,85826.79,RandomForest
2389,2025-01-20,Store_Hyderabad,Women Kurti,Clothing,76.91,899.0,69142.62,RandomForest
2390,2025-01-21,Store_Hyderabad,Women Kurti,Clothing,78.15,899.0,70255.19,RandomForest
2391,2025-01-22,Store_Hyderabad,Women Kurti,Clothing,78.15,899.0,70255.19,RandomForest
2392,2025-01-23,Store_Hyderabad,Women Kurti,Clothing,78.02,899.0,70139.45,RandomForest
2393,2025-01-24,Store_Hyderabad,Women Kurti,Clothing,78.02,899.0,70139.45,RandomForest
2394,2025-01-25,Store_Hyderabad,Women Kurti,Clothing,95.15,899.0,85539.18,RandomForest
2395,2025-01-26,Store_Hyderabad,Women Kurti,Clothing,95.67,899.0,86009.54,RandomForest
2396,2025-01-27,Store_Hyderabad,Women Kurti,Clothing,76.95,899.0,69177.41,RandomForest
2397,2025-01-28,Store_Hyderabad,Women Kurti,Clothing,78.0,899.0,70125.03,RandomForest
2398,2025-01-29,Store_Hyderabad,Women Kurti,Clothing,77.15,899.0,69359.92,RandomForest
2399,2025-01-30,Store_Hyderabad,Women Kurti,Clothing,72.19,899.0,64896.02,RandomForest
2400,2025-01-01,Store_Mumbai,Cooking Oil (1L),Grocery,177.49,150.0,26623.49,RandomForest
2401,2025-01-02,Store_Mumbai,Cooking Oil (1L),Grocery,178.4,150.0,26759.26,RandomForest
2402,2025-01-03,Store_Mumbai,Cooking Oil (1L),Grocery,181.92,150.0,27287.83,RandomForest
2403,2025-01-04,Store_Mumbai,Cooking Oil (1L),Grocery,233.78,150.0,35067.5,RandomForest
2404,2025-01-05,Store_Mumbai,Cooking Oil (1L),Grocery,232.24,150.0,34835.74,RandomForest
2405,2025-01-06,Store_Mumbai,Cooking Oil (1L),Grocery,184.0,150.0,27600.2,RandomForest
2406,2025-01-07,Store_Mumbai,Cooking Oil (1L),Grocery,185.5,150.0,27825.45,RandomForest
2407,2025-01-08,Store_Mumbai,Cooking Oil (1L),Grocery,185.67,150.0,27849.94,RandomForest
2408,2025-01-09,Store_Mumbai,Cooking Oil (1L),Grocery,185.54,150.0,27830.63,RandomForest
2409,2025-01-10,Store_Mumbai,Cooking Oil (1L),Grocery,186.25,150.0,27938.18,RandomForest
2410,2025-01-11,Store_Mumbai,Cooking Oil (1L),Grocery,234.2,150.0,35130.72,RandomForest
2411,2025-01-12,Store_Mumbai,Cooking Oil (1L),Grocery,232.5,150.0,34875.34,RandomForest
2412,2025-01-13,Store_Mumbai,Cooking Oil (1L),Grocery,185.14,150.0,27770.69,RandomForest
2413,2025-01-14,Store_Mumbai,Cooking Oil (1L),Grocery,186.54,150.0,27980.82,RandomForest
2414,2025-01-15,Store_Mumbai,Cooking Oil (1L),Grocery,186.54,150.0,27980.82,RandomForest
2415,2025-01-16,Store_Mumbai,Cooking Oil (1L),Grocery,186.41,150.0,27961.51,RandomForest
2416,2025-01-17,Store_Mumbai,Cooking Oil (1L),Grocery,186.41,150.0,27961.51,RandomForest
2417,2025-01-18,Store_Mumbai,Cooking Oil (1L),Grocery,234.36,150.0,35154.05,RandomForest
2418,2025-01-19,Store_Mumbai,Cooking Oil (1L),Grocery,235.34,150.0,35301.7,RandomForest
2419,2025-01-20,Store_Mumbai,Cooking Oil (1L),Grocery,181.55,150.0,27233.21,RandomForest
2420,2025-01-21,Store_Mumbai,Cooking Oil (1L),Grocery,189.08,150.0,28361.95,RandomForest
2421,2025-01-22,Store_Mumbai,Cooking Oil (1L),Grocery,189.08,150.0,28361.95,RandomForest
2422,2025-01-23,Store_Mumbai,Cooking Oil (1L),Grocery,188.95,150.0,28342.64,RandomForest
2423,2025-01-24,Store_Mumbai,Cooking Oil (1L),Grocery,188.95,150.0,28342.64,RandomForest
2424,2025-01-25,Store_Mumbai,Cooking Oil (1L),Grocery,237.64,150.0,35645.78,RandomForest
2425,2025-01-26,Store_Mumbai,Cooking Oil (1L),Grocery,236.1,150.0,35414.51,RandomForest
2426,2025-01-27,Store_Mumbai,Cooking Oil (1L),Grocery,181.41,150.0,27211.31,RandomForest
2427,2025-01-28,Store_Mumbai,Cooking Oil (1L),Grocery,189.08,150.0,28361.95,RandomForest
2428,2025-01-29,Store_Mumbai,Cooking Oil (1L),Grocery,189.08,150.0,28361.95,RandomForest
2429,2025-01-30,Store_Mumbai,Cooking Oil (1L),Grocery,181.11,150.0,27166.94,RandomForest
2430,2025-01-01,Store_Mumbai,Dal (1kg),Grocery,248.42,120.0,29810.78,RandomForest
2431,2025-01-02,Store_Mumbai,Dal (1kg),Grocery,244.24,120.0,29308.82,RandomForest
2432,2025-01-03,Store_Mumbai,Dal (1kg),Grocery,249.76,120.0,29971.15,RandomForest
2433,2025-01-04,Store_Mumbai,Dal (1kg),Grocery,328.34,120.0,39401.02,RandomForest
2434,2025-01-05,Store_Mumbai,Dal (1kg),Grocery,327.85,120.0,39341.59,RandomForest
2435,2025-01-06,Store_Mumbai,Dal (1kg),Grocery,249.12,120.0,29893.96,RandomForest
2436,2025-01-07,Store_Mumbai,Dal (1kg),Grocery,251.44,120.0,30172.54,RandomForest
2437,2025-01-08,Store_Mumbai,Dal (1kg),Grocery,251.61,120.0,30193.52,RandomForest
2438,2025-01-09,Store_Mumbai,Dal (1kg),Grocery,252.05,120.0,30246.35,RandomForest
2439,2025-01-10,Store_Mumbai,Dal (1kg),Grocery,253.77,120.0,30452.56,RandomForest
2440,2025-01-11,Store_Mumbai,Dal (1kg),Grocery,326.7,120.0,39204.16,RandomForest
2441,2025-01-12,Store_Mumbai,Dal (1kg),Grocery,326.05,120.0,39125.84,RandomForest
2442,2025-01-13,Store_Mumbai,Dal (1kg),Grocery,253.26,120.0,30391.64,RandomForest
2443,2025-01-14,Store_Mumbai,Dal (1kg),Grocery,256.46,120.0,30775.03,RandomForest
2444,2025-01-15,Store_Mumbai,Dal (1kg),Grocery,256.46,120.0,30775.03,RandomForest
2445,2025-01-16,Store_Mumbai,Dal (1kg),Grocery,255.07,120.0,30608.7,RandomForest
2446,2025-01-17,Store_Mumbai,Dal (1kg),Grocery,255.07,120.0,30608.7,RandomForest
2447,2025-01-18,Store_Mumbai,Dal (1kg),Grocery,327.18,120.0,39261.55,RandomForest
2448,2025-01-19,Store_Mumbai,Dal (1kg),Grocery,326.53,120.0,39183.23,RandomForest
2449,2025-01-20,Store_Mumbai,Dal (1kg),Grocery,255.21,120.0,30624.99,RandomForest
2450,2025-01-21,Store_Mumbai,Dal (1kg),Grocery,258.18,120.0,30981.26,RandomForest
2451,2025-01-22,Store_Mumbai,Dal (1kg),Grocery,258.18,120.0,30981.26,RandomForest
2452,2025-01-23,Store_Mumbai,Dal (1kg),Grocery,255.67,120.0,30680.33,RandomForest
2453,2025-01-24,Store_Mumbai,Dal (1kg),Grocery,255.67,120.0,30680.33,RandomForest
2454,2025-01-25,Store_Mumbai,Dal (1kg),Grocery,330.24,120.0,39628.95,RandomForest
2455,2025-01-26,Store_Mumbai,Dal (1kg),Grocery,329.75,120.0,39569.92,RandomForest
2456,2025-01-27,Store_Mumbai,Dal (1kg),Grocery,255.81,120.0,30696.61,RandomForest
2457,2025-01-28,Store_Mumbai,Dal (1kg),Grocery,258.18,120.0,30981.26,RandomForest
2458,2025-01-29,Store_Mumbai,Dal (1kg),Grocery,257.27,120.0,30871.86,RandomForest
2459,2025-01-30,Store_Mumbai,Dal (1kg),Grocery,251.18,120.0,30141.64,RandomForest
2460,2025-01-01,Store_Mumbai,Earbuds,Electronics,108.33,2500.0,270819.49,RandomForest
2461,2025-01-02,Store_Mumbai,Earbuds,Electronics,109.23,2500.0,273082.33,RandomForest
2462,2025-01-03,Store_Mumbai,Earbuds,Electronics,116.66,2500.0,291642.97,RandomForest
2463,2025-01-04,Store_Mumbai,Earbuds,Electronics,156.55,2500.0,391367.8,RandomForest
2464,2025-01-05,Store_Mumbai,Earbuds,Electronics,154.84,2500.0,387094.46,RandomForest
2465,2025-01-06,Store_Mumbai,Earbuds,Electronics,129.27,2500.0,323177.57,RandomForest
2466,2025-01-07,Store_Mumbai,Earbuds,Electronics,133.04,2500.0,332604.52,RandomForest
2467,2025-01-08,Store_Mumbai,Earbuds,Electronics,133.21,2500.0,333012.62,RandomForest
2468,2025-01-09,Store_Mumbai,Earbuds,Electronics,133.08,2500.0,332690.77,RandomForest
2469,2025-01-10,Store_Mumbai,Earbuds,Electronics,134.1,2500.0,335243.0,RandomForest
2470,2025-01-11,Store_Mumbai,Earbuds,Electronics,162.08,2500.0,405207.82,RandomForest
2471,2025-01-12,Store_Mumbai,Earbuds,Electronics,159.91,2500.0,399787.29,RandomForest
2472,2025-01-13,Store_Mumbai,Earbuds,Electronics,131.76,2500.0,329399.38,RandomForest
2473,2025-01-14,Store_Mumbai,Earbuds,Electronics,133.83,2500.0,334577.64,RandomForest
2474,2025-01-15,Store_Mumbai,Earbuds,Electronics,133.83,2500.0,334577.64,RandomForest
2475,2025-01-16,Store_Mumbai,Earbuds,Electronics,133.7,2500.0,334255.79,RandomForest
2476,2025-01-17,Store_Mumbai,Earbuds,Electronics,133.7,2500.0,334255.79,RandomForest
2477,2025-01-18,Store_Mumbai,Earbuds,Electronics,161.69,2500.0,404220.62,RandomForest
2478,2025-01-19,Store_Mumbai,Earbuds,Electronics,159.52,2500.0,398800.09,RandomForest
2479,2025-01-20,Store_Mumbai,Earbuds,Electronics,131.76,2500.0,329399.38,RandomForest
2480,2025-01-21,Store_Mumbai,Earbuds,Electronics,133.87,2500.0,334674.38,RandomForest
2481,2025-01-22,Store_Mumbai,Earbuds,Electronics,133.87,2500.0,334674.38,RandomForest
2482,2025-01-23,Store_Mumbai,Earbuds,Electronics,133.74,2500.0,334352.53,RandomForest
2483,2025-01-24,Store_Mumbai,Earbuds,Electronics,133.74,2500.0,334352.53,RandomForest
2484,2025-01-25,Store_Mumbai,Earbuds,Electronics,162.18,2500.0,405443.27,RandomForest
2485,2025-01-26,Store_Mumbai,Earbuds,Electronics,160.17,2500.0,400424.54,RandomForest
2486,2025-01-27,Store_Mumbai,Earbuds,Electronics,131.8,2500.0,329496.12,RandomForest
2487,2025-01-28,Store_Mumbai,Earbuds,Electronics,133.72,2500.0,334312.4,RandomForest
2488,2025-01-29,Store_Mumbai,Earbuds,Electronics,133.72,2500.0,334312.4,RandomForest
2489,2025-01-30,Store_Mumbai,Earbuds,Electronics,123.62,2500.0,309054.95,RandomForest
2490,2025-01-01,Store_Mumbai,Face Wash,Personal Care,171.63,120.0,20595.21,RandomForest
2491,2025-01-02,Store_Mumbai,Face Wash,Personal Care,172.53,120.0,20703.82,RandomForest
2492,2025-01-03,Store_Mumbai,Face Wash,Personal Care,176.06,120.0,21126.68,RandomForest
2493,2025-01-04,Store_Mumbai,Face Wash,Personal Care,230.32,120.0,27638.64,RandomForest
2494,2025-01-05,Store_Mumbai,Face Wash,Personal Care,228.78,120.0,27453.24,RandomForest
2495,2025-01-06,Store_Mumbai,Face Wash,Personal Care,178.83,120.0,21459.83,RandomForest
2496,2025-01-07,Store_Mumbai,Face Wash,Personal Care,180.13,120.0,21615.09,RandomForest
2497,2025-01-08,Store_Mumbai,Face Wash,Personal Care,180.29,120.0,21634.67,RandomForest
2498,2025-01-09,Store_Mumbai,Face Wash,Personal Care,180.16,120.0,21619.23,RandomForest
2499,2025-01-10,Store_Mumbai,Face Wash,Personal Care,180.88,120.0,21705.27,RandomForest
2500,2025-01-11,Store_Mumbai,Face Wash,Personal Care,230.74,120.0,27689.22,RandomForest
2501,2025-01-12,Store_Mumbai,Face Wash,Personal Care,229.04,120.0,27484.91,RandomForest
2502,2025-01-13,Store_Mumbai,Face Wash,Personal Care,179.97,120.0,21596.22,RandomForest
2503,2025-01-14,Store_Mumbai,Face Wash,Personal Care,181.16,120.0,21739.38,RandomForest
2504,2025-01-15,Store_Mumbai,Face Wash,Personal Care,181.16,120.0,21739.38,RandomForest
2505,2025-01-16,Store_Mumbai,Face Wash,Personal Care,181.45,120.0,21774.38,RandomForest
2506,2025-01-17,Store_Mumbai,Face Wash,Personal Care,181.45,120.0,21774.38,RandomForest
2507,2025-01-18,Store_Mumbai,Face Wash,Personal Care,231.32,120.0,27758.33,RandomForest
2508,2025-01-19,Store_Mumbai,Face Wash,Personal Care,229.62,120.0,27554.02,RandomForest
2509,2025-01-20,Store_Mumbai,Face Wash,Personal Care,180.39,120.0,21646.66,RandomForest
2510,2025-01-21,Store_Mumbai,Face Wash,Personal Care,181.44,120.0,21772.31,RandomForest
2511,2025-01-22,Store_Mumbai,Face Wash,Personal Care,181.44,120.0,21772.31,RandomForest
2512,2025-01-23,Store_Mumbai,Face Wash,Personal Care,181.31,120.0,21756.86,RandomForest
2513,2025-01-24,Store_Mumbai,Face Wash,Personal Care,181.31,120.0,21756.86,RandomForest
2514,2025-01-25,Store_Mumbai,Face Wash,Personal Care,231.91,120.0,27829.29,RandomForest
2515,2025-01-26,Store_Mumbai,Face Wash,Personal Care,230.37,120.0,27644.27,RandomForest
2516,2025-01-27,Store_Mumbai,Face Wash,Personal Care,180.24,120.0,21629.15,RandomForest
2517,2025-01-28,Store_Mumbai,Face Wash,Personal Care,181.44,120.0,21772.31,RandomForest
2518,2025-01-29,Store_Mumbai,Face Wash,Personal Care,180.52,120.0,21662.92,RandomForest
2519,2025-01-30,Store_Mumbai,Face Wash,Personal Care,171.23,120.0,20547.91,RandomForest
2520,2025-01-01,Store_Mumbai,Kids Jeans,Clothing,56.65,799.0,45263.28,RandomForest
2521,2025-01-02,Store_Mumbai,Kids Jeans,Clothing,57.61,799.0,46029.79,RandomForest
2522,2025-01-03,Store_Mumbai,Kids Jeans,Clothing,57.61,799.0,46029.79,RandomForest
2523,2025-01-04,Store_Mumbai,Kids Jeans,Clothing,73.08,799.0,58391.29,RandomForest
2524,2025-01-05,Store_Mumbai,Kids Jeans,Clothing,72.46,799.0,57899.4,RandomForest
2525,2025-01-06,Store_Mumbai,Kids Jeans,Clothing,58.25,799.0,46539.63,RandomForest
2526,2025-01-07,Store_Mumbai,Kids Jeans,Clothing,59.67,799.0,47679.89,RandomForest
2527,2025-01-08,Store_Mumbai,Kids Jeans,Clothing,59.84,799.0,47810.32,RandomForest
2528,2025-01-09,Store_Mumbai,Kids Jeans,Clothing,59.71,799.0,47707.45,RandomForest
2529,2025-01-10,Store_Mumbai,Kids Jeans,Clothing,60.14,799.0,48055.06,RandomForest
2530,2025-01-11,Store_Mumbai,Kids Jeans,Clothing,74.1,799.0,59207.43,RandomForest
2531,2025-01-12,Store_Mumbai,Kids Jeans,Clothing,73.33,799.0,58589.71,RandomForest
2532,2025-01-13,Store_Mumbai,Kids Jeans,Clothing,59.1,799.0,47222.41,RandomForest
2533,2025-01-14,Store_Mumbai,Kids Jeans,Clothing,60.43,799.0,48282.18,RandomForest
2534,2025-01-15,Store_Mumbai,Kids Jeans,Clothing,60.33,799.0,48202.65,RandomForest
2535,2025-01-16,Store_Mumbai,Kids Jeans,Clothing,60.2,799.0,48099.78,RandomForest
2536,2025-01-17,Store_Mumbai,Kids Jeans,Clothing,60.2,799.0,48099.78,RandomForest
2537,2025-01-18,Store_Mumbai,Kids Jeans,Clothing,74.16,799.0,59252.15,RandomForest
2538,2025-01-19,Store_Mumbai,Kids Jeans,Clothing,73.38,799.0,58634.43,RandomForest
2539,2025-01-20,Store_Mumbai,Kids Jeans,Clothing,59.0,799.0,47142.88,RandomForest
2540,2025-01-21,Store_Mumbai,Kids Jeans,Clothing,60.37,799.0,48233.57,RandomForest
2541,2025-01-22,Store_Mumbai,Kids Jeans,Clothing,60.37,799.0,48233.57,RandomForest
2542,2025-01-23,Store_Mumbai,Kids Jeans,Clothing,60.24,799.0,48130.7,RandomForest
2543,2025-01-24,Store_Mumbai,Kids Jeans,Clothing,60.24,799.0,48130.7,RandomForest
2544,2025-01-25,Store_Mumbai,Kids Jeans,Clothing,74.2,799.0,59286.16,RandomForest
2545,2025-01-26,Store_Mumbai,Kids Jeans,Clothing,73.59,799.0,58796.85,RandomForest
2546,2025-01-27,Store_Mumbai,Kids Jeans,Clothing,59.04,799.0,47173.8,RandomForest
2547,2025-01-28,Store_Mumbai,Kids Jeans,Clothing,60.07,799.0,47994.5,RandomForest
2548,2025-01-29,Store_Mumbai,Kids Jeans,Clothing,59.0,799.0,47139.01,RandomForest
2549,2025-01-30,Store_Mumbai,Kids Jeans,Clothing,54.98,799.0,43926.62,RandomForest
2550,2025-01-01,Store_Mumbai,Laptop,Electronics,16.17,45000.0,727495.16,RandomForest
2551,2025-01-02,Store_Mumbai,Laptop,Electronics,17.11,45000.0,769859.56,RandomForest
2552,2025-01-03,Store_Mumbai,Laptop,Electronics,17.68,45000.0,795736.74,RandomForest
2553,2025-01-04,Store_Mumbai,Laptop,Electronics,25.56,45000.0,1150198.69,RandomForest
2554,2025-01-05,Store_Mumbai,Laptop,Electronics,25.25,45000.0,1136057.31,RandomForest
2555,2025-01-06,Store_Mumbai,Laptop,Electronics,20.03,45000.0,901465.04,RandomForest
2556,2025-01-07,Store_Mumbai,Laptop,Electronics,20.84,45000.0,937578.56,RandomForest
2557,2025-01-08,Store_Mumbai,Laptop,Electronics,21.0,45000.0,944924.04,RandomForest
2558,2025-01-09,Store_Mumbai,Laptop,Electronics,21.0,45000.0,944924.04,RandomForest
2559,2025-01-10,Store_Mumbai,Laptop,Electronics,21.43,45000.0,964501.5,RandomForest
2560,2025-01-11,Store_Mumbai,Laptop,Electronics,27.8,45000.0,1250865.38,RandomForest
2561,2025-01-12,Store_Mumbai,Laptop,Electronics,27.02,45000.0,1216074.43,RandomForest
2562,2025-01-13,Store_Mumbai,Laptop,Electronics,21.04,45000.0,946808.88,RandomForest
2563,2025-01-14,Store_Mumbai,Laptop,Electronics,21.59,45000.0,971499.71,RandomForest
2564,2025-01-15,Store_Mumbai,Laptop,Electronics,21.59,45000.0,971499.71,RandomForest
2565,2025-01-16,Store_Mumbai,Laptop,Electronics,21.59,45000.0,971499.71,RandomForest
2566,2025-01-17,Store_Mumbai,Laptop,Electronics,21.59,45000.0,971499.71,RandomForest
2567,2025-01-18,Store_Mumbai,Laptop,Electronics,27.95,45000.0,1257863.59,RandomForest
2568,2025-01-19,Store_Mumbai,Laptop,Electronics,27.18,45000.0,1223072.63,RandomForest
2569,2025-01-20,Store_Mumbai,Laptop,Electronics,21.04,45000.0,946808.88,RandomForest
2570,2025-01-21,Store_Mumbai,Laptop,Electronics,21.63,45000.0,973241.21,RandomForest
2571,2025-01-22,Store_Mumbai,Laptop,Electronics,21.63,45000.0,973241.21,RandomForest
2572,2025-01-23,Store_Mumbai,Laptop,Electronics,21.63,45000.0,973241.21,RandomForest
2573,2025-01-24,Store_Mumbai,Laptop,Electronics,21.63,45000.0,973241.21,RandomForest
2574,2025-01-25,Store_Mumbai,Laptop,Electronics,28.0,45000.0,1259779.16,RandomForest
2575,2025-01-26,Store_Mumbai,Laptop,Electronics,27.38,45000.0,1232220.81,RandomForest
