,Unnamed: 0,date,store,category,product,unit_price,discount_pct,effective_price,demand,actual_sales,lost_sales,revenue,current_stock,reorder_point,reorder_qty,lead_time,is_promotion,stockout_flag
94132,23988,2024-08-30,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,10,10,0,299765.0,142,15,0,7,0,0
94133,23989,2024-08-31,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,15,15,0,299765.0,127,15,0,7,0,0
94134,23990,2024-09-01,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,15,15,0,299765.0,112,15,0,7,0,0
94135,23991,2024-09-02,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,11,11,0,299765.0,101,15,0,7,0,0
94136,23992,2024-09-03,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,9,9,0,299765.0,92,15,0,7,0,0
94137,23993,2024-09-04,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,13,13,0,299765.0,79,15,0,7,0,0
94138,23994,2024-09-05,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,10,10,0,299765.0,69,15,0,7,0,0
94139,23995,2024-09-06,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,11,11,0,299765.0,58,15,0,7,0,0
94140,23996,2024-09-07,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,12,12,0,299765.0,46,15,0,7,0,0
94141,23997,2024-09-08,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,13,13,0,299765.0,33,15,0,7,0,0
94142,23998,2024-09-09,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,7,7,0,299765.0,26,15,0,7,0,0
94143,23999,2024-09-10,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,12,12,0,299765.0,154,15,140,7,0,0
94144,24000,2024-09-11,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,12,12,0,299765.0,142,15,0,7,0,0
94145,24001,2024-09-12,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,9,9,0,299765.0,133,15,0,7,0,0
94146,24002,2024-09-13,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,7,7,0,299765.0,126,15,0,7,0,0
94147,24003,2024-09-14,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,15,15,0,299765.0,111,15,0,7,0,0
94148,24004,2024-09-15,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,12,12,0,299765.0,99,15,0,7,0,0
94149,24005,2024-09-16,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,8,8,0,299765.0,91,15,0,7,0,0
94150,24006,2024-09-17,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,10,10,0,299765.0,81,15,0,7,0,0
94151,24007,2024-09-18,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,10,10,0,299765.0,71,15,0,7,0,0
94152,24008,2024-09-19,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,10,10,0,299765.0,61,15,0,7,0,0
94153,24009,2024-09-20,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,10,10,0,299765.0,51,15,0,7,0,0
94154,24010,2024-09-21,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,13,13,0,299765.0,38,15,0,7,0,0
94155,24011,2024-09-22,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,16,16,0,299765.0,22,15,0,7,0,0
94156,24012,2024-09-23,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,11,11,0,299765.0,151,15,140,7,0,0
94157,24013,2024-09-24,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,8,8,0,299765.0,143,15,0,7,0,0
94158,24014,2024-09-25,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,12,12,0,299765.0,131,15,0,7,0,0
94159,24015,2024-09-26,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,10,10,0,299765.0,121,15,0,7,0,0
94160,24016,2024-09-27,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,9,9,0,299765.0,112,15,0,7,0,0
94161,24017,2024-09-28,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,12,12,0,299765.0,100,15,0,7,0,0
94162,24018,2024-09-29,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,11,11,0,299765.0,89,15,0,7,0,0
94163,24019,2024-09-30,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,8,8,0,299765.0,81,15,0,7,0,0
94164,24020,2024-10-01,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,15,15,0,299765.0,66,15,0,7,0,0
94165,24021,2024-10-02,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,16,16,0,299765.0,50,15,0,7,0,0
94166,24022,2024-10-03,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,17,17,0,299765.0,33,15,0,7,0,0
94167,24023,2024-10-04,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,18,18,0,299765.0,155,15,140,7,0,0
94168,24024,2024-10-05,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,21,21,0,299765.0,134,15,0,7,0,0
94169,24025,2024-10-06,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,18,18,0,299765.0,116,15,0,7,0,0
94170,24026,2024-10-07,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,17,17,0,299765.0,99,15,0,7,0,0
94171,24027,2024-10-08,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,16,16,0,299765.0,83,15,0,7,0,0
94172,24028,2024-10-09,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,17,17,0,299765.0,66,15,0,7,0,0
94173,24029,2024-10-10,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,44,15,0,7,0,0
94174,24030,2024-10-11,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,15,15,0,299765.0,29,15,0,7,0,0
94175,24031,2024-10-12,Store_Mumbai,Electronics,Laptop,45000.0,0.14,38700.0,30,29,1,299765.0,140,15,140,7,1,1
94176,24032,2024-10-13,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,19,19,0,299765.0,121,15,0,7,0,0
94177,24033,2024-10-14,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,14,14,0,299765.0,107,15,0,7,0,0
94178,24034,2024-10-15,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,21,21,0,299765.0,86,15,0,7,0,0
94179,24035,2024-10-16,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,20,20,0,299765.0,66,15,0,7,0,0
94180,24036,2024-10-17,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,16,16,0,299765.0,50,15,0,7,0,0
94181,24037,2024-10-18,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,19,19,0,299765.0,31,15,0,7,0,0
94182,24038,2024-10-19,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,25,25,0,299765.0,146,15,140,7,0,0
94183,24039,2024-10-20,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,20,20,0,299765.0,126,15,0,7,0,0
94184,24040,2024-10-21,Store_Mumbai,Electronics,Laptop,45000.0,0.3,31500.0,29,29,0,299765.0,97,15,0,7,1,0
94185,24041,2024-10-22,Store_Mumbai,Electronics,Laptop,45000.0,0.3,31500.0,23,23,0,299765.0,74,15,0,7,1,0
94186,24042,2024-10-23,Store_Mumbai,Electronics,Laptop,45000.0,0.3,31500.0,29,29,0,299765.0,45,15,0,7,1,0
94187,24043,2024-10-24,Store_Mumbai,Electronics,Laptop,45000.0,0.3,31500.0,24,24,0,299765.0,21,15,0,7,1,0
94188,24044,2024-10-25,Store_Mumbai,Electronics,Laptop,45000.0,0.3,31500.0,28,21,7,299765.0,140,15,140,7,1,1
94189,24045,2024-10-26,Store_Mumbai,Electronics,Laptop,45000.0,0.3,31500.0,27,27,0,299765.0,113,15,0,7,1,0
94190,24046,2024-10-27,Store_Mumbai,Electronics,Laptop,45000.0,0.3,31500.0,40,40,0,299765.0,73,15,0,7,1,0
94191,24047,2024-10-28,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,19,19,0,299765.0,54,15,0,7,0,0
94192,24048,2024-10-29,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,21,21,0,299765.0,33,15,0,7,0,0
94193,24049,2024-10-30,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,17,17,0,299765.0,16,15,0,7,0,0
94194,24050,2024-10-31,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,21,16,5,299765.0,140,15,140,7,0,1
94195,24051,2024-11-01,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,118,15,0,7,0,0
94196,24052,2024-11-02,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,28,28,0,299765.0,90,15,0,7,0,0
94197,24053,2024-11-03,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,36,36,0,299765.0,54,15,0,7,0,0
94198,24054,2024-11-04,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,20,20,0,299765.0,34,15,0,7,0,0
94199,24055,2024-11-05,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,26,26,0,299765.0,148,15,140,7,0,0
94200,24056,2024-11-06,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,24,24,0,299765.0,124,15,0,7,0,0
94201,24057,2024-11-07,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,20,20,0,299765.0,104,15,0,7,0,0
94202,24058,2024-11-08,Store_Mumbai,Electronics,Laptop,45000.0,0.35,29250.0,30,30,0,299765.0,74,15,0,7,1,0
94203,24059,2024-11-09,Store_Mumbai,Electronics,Laptop,45000.0,0.35,29250.0,40,40,0,299765.0,34,15,0,7,1,0
94204,24060,2024-11-10,Store_Mumbai,Electronics,Laptop,45000.0,0.35,29250.0,55,34,21,299765.0,140,15,140,7,1,1
94205,24061,2024-11-11,Store_Mumbai,Electronics,Laptop,45000.0,0.35,29250.0,47,47,0,299765.0,93,15,0,7,1,0
94206,24062,2024-11-12,Store_Mumbai,Electronics,Laptop,45000.0,0.35,29250.0,38,38,0,299765.0,55,15,0,7,1,0
94207,24063,2024-11-13,Store_Mumbai,Electronics,Laptop,45000.0,0.35,29250.0,38,38,0,299765.0,17,15,0,7,1,0
94208,24064,2024-11-14,Store_Mumbai,Electronics,Laptop,45000.0,0.35,29250.0,42,17,25,299765.0,140,15,140,7,1,1
94209,24065,2024-11-15,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,118,15,0,7,0,0
94210,24066,2024-11-16,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,32,32,0,299765.0,86,15,0,7,0,0
94211,24067,2024-11-17,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,29,29,0,299765.0,57,15,0,7,0,0
94212,24068,2024-11-18,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,35,15,0,7,0,0
94213,24069,2024-11-19,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,20,20,0,299765.0,155,15,140,7,0,0
94214,24070,2024-11-20,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,19,19,0,299765.0,136,15,0,7,0,0
94215,24071,2024-11-21,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,12,12,0,299765.0,124,15,0,7,0,0
94216,24072,2024-11-22,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,26,26,0,299765.0,98,15,0,7,0,0
94217,24073,2024-11-23,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,27,27,0,299765.0,71,15,0,7,0,0
94218,24074,2024-11-24,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,49,15,0,7,0,0
94219,24075,2024-11-25,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,21,21,0,299765.0,28,15,0,7,0,0
94220,24076,2024-11-26,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,19,19,0,299765.0,149,15,140,7,0,0
94221,24077,2024-11-27,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,23,23,0,299765.0,126,15,0,7,0,0
94222,24078,2024-11-28,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,104,15,0,7,0,0
94223,24079,2024-11-29,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,18,18,0,299765.0,86,15,0,7,0,0
94224,24080,2024-11-30,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,64,15,0,7,0,0
94225,24081,2024-12-01,Store_Mumbai,Electronics,Laptop,45000.0,0.11,40050.0,25,25,0,299765.0,39,15,0,7,1,0
94226,24082,2024-12-02,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,24,24,0,299765.0,155,15,140,7,0,0
94227,24083,2024-12-03,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,21,21,0,299765.0,134,15,0,7,0,0
94228,24084,2024-12-04,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,20,20,0,299765.0,114,15,0,7,0,0
94229,24085,2024-12-05,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,21,21,0,299765.0,93,15,0,7,0,0
94230,24086,2024-12-06,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,26,26,0,299765.0,67,15,0,7,0,0
94231,24087,2024-12-07,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,45,15,0,7,0,0
94232,24088,2024-12-08,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,26,26,0,299765.0,19,15,0,7,0,0
94233,24089,2024-12-09,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,19,3,299765.0,140,15,140,7,0,1
94234,24090,2024-12-10,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,19,19,0,299765.0,121,15,0,7,0,0
94235,24091,2024-12-11,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,18,18,0,299765.0,103,15,0,7,0,0
94236,24092,2024-12-12,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,23,23,0,299765.0,80,15,0,7,0,0
94237,24093,2024-12-13,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,21,21,0,299765.0,59,15,0,7,0,0
94238,24094,2024-12-14,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,30,30,0,299765.0,29,15,0,7,0,0
94239,24095,2024-12-15,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,29,29,0,299765.0,140,15,140,7,0,0
94240,24096,2024-12-16,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,26,26,0,299765.0,114,15,0,7,0,0
94241,24097,2024-12-17,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,18,18,0,299765.0,96,15,0,7,0,0
94242,24098,2024-12-18,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,74,15,0,7,0,0
94243,24099,2024-12-19,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,15,15,0,299765.0,59,15,0,7,0,0
94244,24100,2024-12-20,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,25,25,0,299765.0,34,15,0,7,0,0
94245,24101,2024-12-21,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,17,17,0,299765.0,17,15,0,7,0,0
94246,24102,2024-12-22,Store_Mumbai,Electronics,Laptop,45000.0,0.25,33750.0,28,17,11,299765.0,140,15,140,7,1,1
94247,24103,2024-12-23,Store_Mumbai,Electronics,Laptop,45000.0,0.25,33750.0,24,24,0,299765.0,116,15,0,7,1,0
94248,24104,2024-12-24,Store_Mumbai,Electronics,Laptop,45000.0,0.25,33750.0,34,34,0,299765.0,82,15,0,7,1,0
94249,24105,2024-12-25,Store_Mumbai,Electronics,Laptop,45000.0,0.25,33750.0,35,35,0,299765.0,47,15,0,7,1,0
94250,24106,2024-12-26,Store_Mumbai,Electronics,Laptop,45000.0,0.25,33750.0,31,31,0,299765.0,16,15,0,7,1,0
94251,24107,2024-12-27,Store_Mumbai,Electronics,Laptop,45000.0,0.25,33750.0,33,16,17,299765.0,140,15,140,7,1,1
94252,24108,2024-12-28,Store_Mumbai,Electronics,Laptop,45000.0,0.25,33750.0,43,43,0,299765.0,97,15,0,7,1,0
94253,24109,2024-12-29,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,75,15,0,7,0,0
94254,24110,2024-12-30,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,22,22,0,299765.0,53,15,0,7,0,0
94255,24111,2024-12-31,Store_Mumbai,Electronics,Laptop,45000.0,0.0,45000.0,18,18,0,299765.0,35,15,0,7,0,0
94256,30688,2022-01-01,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,110,110,0,65890.0,1396,120,1280,8,0,0
94257,30689,2022-01-02,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,93,93,0,55707.0,1303,120,0,8,0,0
94258,30690,2022-01-03,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,83,83,0,49717.0,1220,120,0,8,0,0
94259,30691,2022-01-04,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,84,84,0,50316.0,1136,120,0,8,0,0
94260,30692,2022-01-05,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,66,66,0,39534.0,1070,120,0,8,0,0
94261,30693,2022-01-06,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,84,84,0,50316.0,986,120,0,8,0,0
94262,30694,2022-01-07,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,96,96,0,57504.0,890,120,0,8,0,0
94263,30695,2022-01-08,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,116,116,0,69484.0,774,120,0,8,0,0
94264,30696,2022-01-09,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,118,118,0,70682.0,656,120,0,8,0,0
94265,30697,2022-01-10,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,62,62,0,37138.0,594,120,0,8,0,0
94266,30698,2022-01-11,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,78,78,0,46722.0,516,120,0,8,0,0
94267,30699,2022-01-12,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,50,50,0,29950.0,466,120,0,8,0,0
94268,30700,2022-01-13,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,68,68,0,40732.0,398,120,0,8,0,0
94269,30701,2022-01-14,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,95,95,0,56905.0,303,120,0,8,0,0
94270,30702,2022-01-15,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,106,106,0,63494.0,197,120,0,8,0,0
94271,30703,2022-01-16,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,130,130,0,77870.0,1347,120,1280,8,0,0
94272,30704,2022-01-17,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,90,90,0,53910.0,1257,120,0,8,0,0
94273,30705,2022-01-18,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,84,84,0,50316.0,1173,120,0,8,0,0
94274,30706,2022-01-19,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,61,61,0,36539.0,1112,120,0,8,0,0
94275,30707,2022-01-20,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,84,84,0,50316.0,1028,120,0,8,0,0
94276,30708,2022-01-21,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,79,79,0,47321.0,949,120,0,8,0,0
94277,30709,2022-01-22,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,83,83,0,49717.0,866,120,0,8,0,0
94278,30710,2022-01-23,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.2,479.2,135,135,0,64692.0,731,120,0,8,1,0
94279,30711,2022-01-24,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.2,479.2,116,116,0,55587.2,615,120,0,8,1,0
94280,30712,2022-01-25,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.2,479.2,92,92,0,44086.4,523,120,0,8,1,0
94281,30713,2022-01-26,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.2,479.2,130,130,0,62296.0,393,120,0,8,1,0
94282,30714,2022-01-27,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.2,479.2,111,111,0,53191.2,282,120,0,8,1,0
94283,30715,2022-01-28,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.2,479.2,124,124,0,59420.8,158,120,0,8,1,0
94284,30716,2022-01-29,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.2,479.2,172,158,14,75713.6,1280,120,1280,8,1,1
94285,30717,2022-01-30,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.14,515.14,152,152,0,78301.28,1128,120,0,8,1,0
94286,30718,2022-01-31,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,76,76,0,45524.0,1052,120,0,8,0,0
94287,30719,2022-02-01,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,100,100,0,59900.0,952,120,0,8,0,0
94288,30720,2022-02-02,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,113,113,0,67687.0,839,120,0,8,0,0
94289,30721,2022-02-03,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,123,123,0,73677.0,716,120,0,8,0,0
94290,30722,2022-02-04,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,88,88,0,52712.0,628,120,0,8,0,0
94291,30723,2022-02-05,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.12,527.12,230,230,0,121237.6,398,120,0,8,1,0
94292,30724,2022-02-06,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.1,539.1,128,128,0,69004.8,270,120,0,8,1,0
94293,30725,2022-02-07,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,120,120,0,71880.0,150,120,0,8,0,0
94294,30726,2022-02-08,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,125,125,0,74875.0,1305,120,1280,8,0,0
94295,30727,2022-02-09,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,118,118,0,70682.0,1187,120,0,8,0,0
94296,30728,2022-02-10,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,91,91,0,54509.0,1096,120,0,8,0,0
94297,30729,2022-02-11,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,132,132,0,79068.0,964,120,0,8,0,0
94298,30730,2022-02-12,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,206,206,0,123394.0,758,120,0,8,0,0
94299,30731,2022-02-13,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,190,190,0,113810.0,568,120,0,8,0,0
94300,30732,2022-02-14,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,93,93,0,55707.0,475,120,0,8,0,0
94301,30733,2022-02-15,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,125,125,0,74875.0,350,120,0,8,0,0
94302,30734,2022-02-16,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,115,115,0,68885.0,235,120,0,8,0,0
94303,30735,2022-02-17,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,74,74,0,44326.0,161,120,0,8,0,0
94304,30736,2022-02-18,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,113,113,0,67687.0,1328,120,1280,8,0,0
94305,30737,2022-02-19,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,137,137,0,82063.0,1191,120,0,8,0,0
94306,30738,2022-02-20,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,147,147,0,88053.0,1044,120,0,8,0,0
94307,30739,2022-02-21,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,149,149,0,89251.0,895,120,0,8,0,0
94308,30740,2022-02-22,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,93,93,0,55707.0,802,120,0,8,0,0
94309,30741,2022-02-23,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,127,127,0,76073.0,675,120,0,8,0,0
94310,30742,2022-02-24,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,130,130,0,77870.0,545,120,0,8,0,0
94311,30743,2022-02-25,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,83,83,0,49717.0,462,120,0,8,0,0
94312,30744,2022-02-26,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,141,141,0,84459.0,321,120,0,8,0,0
94313,30745,2022-02-27,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,139,139,0,83261.0,182,120,0,8,0,0
94314,30746,2022-02-28,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,127,127,0,76073.0,1335,120,1280,8,0,0
94315,30747,2022-03-01,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,98,98,0,58702.0,1237,120,0,8,0,0
94316,30748,2022-03-02,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,98,98,0,58702.0,1139,120,0,8,0,0
94317,30749,2022-03-03,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,91,91,0,54509.0,1048,120,0,8,0,0
94318,30750,2022-03-04,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,56,56,0,33544.0,992,120,0,8,0,0
94319,30751,2022-03-05,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,91,91,0,54509.0,901,120,0,8,0,0
94320,30752,2022-03-06,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,95,95,0,56905.0,806,120,0,8,0,0
94321,30753,2022-03-07,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.15,509.15,109,109,0,55497.35,697,120,0,8,1,0
94322,30754,2022-03-08,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.15,509.15,122,122,0,62116.3,575,120,0,8,1,0
94323,30755,2022-03-09,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.15,509.15,100,100,0,50915.0,475,120,0,8,1,0
94324,30756,2022-03-10,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.15,509.15,85,85,0,43277.75,390,120,0,8,1,0
94325,30757,2022-03-11,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.15,509.15,112,112,0,57024.8,278,120,0,8,1,0
94326,30758,2022-03-12,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.15,509.15,121,121,0,61607.15,157,120,0,8,1,0
94327,30759,2022-03-13,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.15,509.15,157,157,0,79936.55,1280,120,1280,8,1,0
94328,30760,2022-03-14,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,88,88,0,52712.0,1192,120,0,8,0,0
94329,30761,2022-03-15,Store_Mumbai,Clothing,Men T-Shirt,599.0,0.0,599.0,76,76,0,45524.0,1116,120,0,8,0,0
