,date,store,category,product,unit_price,discount_pct,effective_price,demand,actual_sales,lost_sales,revenue,current_stock,reorder_point,reorder_qty,lead_time,is_promotion,stockout_flag
103867,2024-04-23,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,93,93,0,32550.0,336,135,0,8,0,0
103868,2024-04-24,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,85,85,0,29750.0,251,135,0,8,0,0
103869,2024-04-25,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,72,72,0,25200.0,179,135,0,8,0,0
103870,2024-04-26,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,88,88,0,30800.0,1531,135,1440,8,0,0
103871,2024-04-27,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,105,105,0,36750.0,1426,135,0,8,0,0
103872,2024-04-28,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,117,117,0,40950.0,1309,135,0,8,0,0
103873,2024-04-29,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,95,95,0,33250.0,1214,135,0,8,0,0
103874,2024-04-30,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,93,93,0,32550.0,1121,135,0,8,0,0
103875,2024-05-01,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,93,93,0,32550.0,1028,135,0,8,0,0
103876,2024-05-02,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,97,97,0,33950.0,931,135,0,8,0,0
103877,2024-05-03,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,97,97,0,33950.0,834,135,0,8,0,0
103878,2024-05-04,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,139,139,0,48650.0,695,135,0,8,0,0
103879,2024-05-05,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,98,98,0,34300.0,597,135,0,8,0,0
103880,2024-05-06,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,107,107,0,37450.0,490,135,0,8,0,0
103881,2024-05-07,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,99,99,0,34650.0,391,135,0,8,0,0
103882,2024-05-08,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,76,76,0,26600.0,315,135,0,8,0,0
103883,2024-05-09,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,63,63,0,22050.0,252,135,0,8,0,0
103884,2024-05-10,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,92,92,0,32200.0,160,135,0,8,0,0
103885,2024-05-11,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.11,311.5,144,144,0,44856.0,1456,135,1440,8,1,0
103886,2024-05-12,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,119,119,0,41650.0,1337,135,0,8,0,0
103887,2024-05-13,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,79,79,0,27650.0,1258,135,0,8,0,0
103888,2024-05-14,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,94,94,0,32900.0,1164,135,0,8,0,0
103889,2024-05-15,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,93,93,0,32550.0,1071,135,0,8,0,0
103890,2024-05-16,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,95,95,0,33250.0,976,135,0,8,0,0
103891,2024-05-17,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,74,74,0,25900.0,902,135,0,8,0,0
103892,2024-05-18,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,105,105,0,36750.0,797,135,0,8,0,0
103893,2024-05-19,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,129,129,0,45150.0,668,135,0,8,0,0
103894,2024-05-20,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,81,81,0,28350.0,587,135,0,8,0,0
103895,2024-05-21,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,96,96,0,33600.0,491,135,0,8,0,0
103896,2024-05-22,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,110,110,0,38500.0,381,135,0,8,0,0
103897,2024-05-23,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,92,92,0,32200.0,289,135,0,8,0,0
103898,2024-05-24,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,95,95,0,33250.0,194,135,0,8,0,0
103899,2024-05-25,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,120,120,0,42000.0,1514,135,1440,8,0,0
103900,2024-05-26,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,122,122,0,42700.0,1392,135,0,8,0,0
103901,2024-05-27,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,90,90,0,31500.0,1302,135,0,8,0,0
103902,2024-05-28,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,84,84,0,29400.0,1218,135,0,8,0,0
103903,2024-05-29,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,77,77,0,26950.0,1141,135,0,8,0,0
103904,2024-05-30,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,103,103,0,36050.0,1038,135,0,8,0,0
103905,2024-05-31,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,103,103,0,36050.0,935,135,0,8,0,0
103906,2024-06-01,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,132,132,0,46200.0,803,135,0,8,0,0
103907,2024-06-02,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,126,126,0,44100.0,677,135,0,8,0,0
103908,2024-06-03,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,79,79,0,27650.0,598,135,0,8,0,0
103909,2024-06-04,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,94,94,0,32900.0,504,135,0,8,0,0
103910,2024-06-05,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,80,80,0,28000.0,424,135,0,8,0,0
103911,2024-06-06,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,122,122,0,42700.0,302,135,0,8,0,0
103912,2024-06-07,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,102,102,0,35700.0,200,135,0,8,0,0
103913,2024-06-08,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,105,105,0,36750.0,1535,135,1440,8,0,0
103914,2024-06-09,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.07,325.5,161,161,0,52405.5,1374,135,0,8,1,0
103915,2024-06-10,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,79,79,0,27650.0,1295,135,0,8,0,0
103916,2024-06-11,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,87,87,0,30450.0,1208,135,0,8,0,0
103917,2024-06-12,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,89,89,0,31150.0,1119,135,0,8,0,0
103918,2024-06-13,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,93,93,0,32550.0,1026,135,0,8,0,0
103919,2024-06-14,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,79,79,0,27650.0,947,135,0,8,0,0
103920,2024-06-15,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,108,108,0,37800.0,839,135,0,8,0,0
103921,2024-06-16,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,151,151,0,52850.0,688,135,0,8,0,0
103922,2024-06-17,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,106,106,0,37100.0,582,135,0,8,0,0
103923,2024-06-18,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,113,113,0,39550.0,469,135,0,8,0,0
103924,2024-06-19,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,89,89,0,31150.0,380,135,0,8,0,0
103925,2024-06-20,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,83,83,0,29050.0,297,135,0,8,0,0
103926,2024-06-21,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,79,79,0,27650.0,218,135,0,8,0,0
103927,2024-06-22,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,98,98,0,34300.0,1560,135,1440,8,0,0
103928,2024-06-23,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,134,134,0,46900.0,1426,135,0,8,0,0
103929,2024-06-24,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,86,86,0,30100.0,1340,135,0,8,0,0
103930,2024-06-25,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,93,93,0,32550.0,1247,135,0,8,0,0
103931,2024-06-26,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,84,84,0,29400.0,1163,135,0,8,0,0
103932,2024-06-27,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,93,93,0,32550.0,1070,135,0,8,0,0
103933,2024-06-28,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,121,121,0,42350.0,949,135,0,8,0,0
103934,2024-06-29,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,135,135,0,47250.0,814,135,0,8,0,0
103935,2024-06-30,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,120,120,0,42000.0,694,135,0,8,0,0
103936,2024-07-01,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,93,93,0,32550.0,601,135,0,8,0,0
103937,2024-07-02,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,78,78,0,27300.0,523,135,0,8,0,0
103938,2024-07-03,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,103,103,0,36050.0,420,135,0,8,0,0
103939,2024-07-04,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,85,85,0,29750.0,335,135,0,8,0,0
103940,2024-07-05,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,95,95,0,33250.0,240,135,0,8,0,0
103941,2024-07-06,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,102,102,0,35700.0,138,135,0,8,0,0
103942,2024-07-07,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,125,125,0,43750.0,1453,135,1440,8,0,0
103943,2024-07-08,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,84,84,0,29400.0,1369,135,0,8,0,0
103944,2024-07-09,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,72,72,0,25200.0,1297,135,0,8,0,0
103945,2024-07-10,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,86,86,0,30100.0,1211,135,0,8,0,0
103946,2024-07-11,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,94,94,0,32900.0,1117,135,0,8,0,0
103947,2024-07-12,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,65,65,0,22750.0,1052,135,0,8,0,0
103948,2024-07-13,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,100,100,0,35000.0,952,135,0,8,0,0
103949,2024-07-14,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,121,121,0,42350.0,831,135,0,8,0,0
103950,2024-07-15,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,108,108,0,37800.0,723,135,0,8,0,0
103951,2024-07-16,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,75,75,0,26250.0,648,135,0,8,0,0
103952,2024-07-17,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,114,114,0,39900.0,534,135,0,8,0,0
103953,2024-07-18,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,83,83,0,29050.0,451,135,0,8,0,0
103954,2024-07-19,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,103,103,0,36050.0,348,135,0,8,0,0
103955,2024-07-20,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,112,112,0,39200.0,236,135,0,8,0,0
103956,2024-07-21,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,135,135,0,47250.0,1541,135,1440,8,0,0
103957,2024-07-22,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,99,99,0,34650.0,1442,135,0,8,0,0
103958,2024-07-23,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,113,113,0,39550.0,1329,135,0,8,0,0
103959,2024-07-24,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,109,109,0,38150.0,1220,135,0,8,0,0
103960,2024-07-25,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,82,82,0,28700.0,1138,135,0,8,0,0
103961,2024-07-26,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,92,92,0,32200.0,1046,135,0,8,0,0
103962,2024-07-27,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.1,315.0,156,156,0,49140.0,890,135,0,8,1,0
103963,2024-07-28,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,118,118,0,41300.0,772,135,0,8,0,0
103964,2024-07-29,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,90,90,0,31500.0,682,135,0,8,0,0
103965,2024-07-30,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,85,85,0,29750.0,597,135,0,8,0,0
103966,2024-07-31,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,106,106,0,37100.0,491,135,0,8,0,0
103967,2024-08-01,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,81,81,0,28350.0,410,135,0,8,0,0
103968,2024-08-02,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,89,89,0,31150.0,321,135,0,8,0,0
103969,2024-08-03,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,121,121,0,42350.0,200,135,0,8,0,0
103970,2024-08-04,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,107,107,0,37450.0,1533,135,1440,8,0,0
103971,2024-08-05,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,74,74,0,25900.0,1459,135,0,8,0,0
103972,2024-08-06,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,97,97,0,33950.0,1362,135,0,8,0,0
103973,2024-08-07,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,58,58,0,20300.0,1304,135,0,8,0,0
103974,2024-08-08,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,96,96,0,33600.0,1208,135,0,8,0,0
103975,2024-08-09,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,104,104,0,36400.0,1104,135,0,8,0,0
103976,2024-08-10,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,123,123,0,43050.0,981,135,0,8,0,0
103977,2024-08-11,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,126,126,0,44100.0,855,135,0,8,0,0
103978,2024-08-12,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.18,287.0,159,159,0,45633.0,696,135,0,8,1,0
103979,2024-08-13,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.18,287.0,153,153,0,43911.0,543,135,0,8,1,0
103980,2024-08-14,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.18,287.0,112,112,0,32144.0,431,135,0,8,1,0
103981,2024-08-15,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.18,287.0,125,125,0,35875.0,306,135,0,8,1,0
103982,2024-08-16,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.18,287.0,124,124,0,35588.0,182,135,0,8,1,0
103983,2024-08-17,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.18,287.0,159,159,0,45633.0,1463,135,1440,8,1,0
103984,2024-08-18,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.18,287.0,168,168,0,48216.0,1295,135,0,8,1,0
103985,2024-08-19,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,80,80,0,28000.0,1215,135,0,8,0,0
103986,2024-08-20,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,91,91,0,31850.0,1124,135,0,8,0,0
103987,2024-08-21,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,101,101,0,35350.0,1023,135,0,8,0,0
103988,2024-08-22,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,86,86,0,30100.0,937,135,0,8,0,0
103989,2024-08-23,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,63,63,0,22050.0,874,135,0,8,0,0
103990,2024-08-24,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,131,131,0,45850.0,743,135,0,8,0,0
103991,2024-08-25,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.1,315.0,138,138,0,43470.0,605,135,0,8,1,0
103992,2024-08-26,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,90,90,0,31500.0,515,135,0,8,0,0
103993,2024-08-27,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,108,108,0,37800.0,407,135,0,8,0,0
103994,2024-08-28,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,79,79,0,27650.0,328,135,0,8,0,0
103995,2024-08-29,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,94,94,0,32900.0,234,135,0,8,0,0
103996,2024-08-30,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,94,94,0,32900.0,140,135,0,8,0,0
103997,2024-08-31,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.14,301.0,166,140,26,42140.0,1440,135,1440,8,1,1
103998,2024-09-01,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,98,98,0,34300.0,1342,135,0,8,0,0
103999,2024-09-02,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,110,110,0,38500.0,1232,135,0,8,0,0
104000,2024-09-03,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,82,82,0,28700.0,1150,135,0,8,0,0
104001,2024-09-04,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,104,104,0,36400.0,1046,135,0,8,0,0
104002,2024-09-05,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,104,104,0,36400.0,942,135,0,8,0,0
104003,2024-09-06,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,80,80,0,28000.0,862,135,0,8,0,0
104004,2024-09-07,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,97,97,0,33950.0,765,135,0,8,0,0
104005,2024-09-08,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,78,78,0,27300.0,687,135,0,8,0,0
104006,2024-09-09,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,78,78,0,27300.0,609,135,0,8,0,0
104007,2024-09-10,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,92,92,0,32200.0,517,135,0,8,0,0
104008,2024-09-11,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,88,88,0,30800.0,429,135,0,8,0,0
104009,2024-09-12,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,68,68,0,23800.0,361,135,0,8,0,0
104010,2024-09-13,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,105,105,0,36750.0,256,135,0,8,0,0
104011,2024-09-14,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,116,116,0,40600.0,140,135,0,8,0,0
104012,2024-09-15,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,110,110,0,38500.0,1470,135,1440,8,0,0
104013,2024-09-16,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,92,92,0,32200.0,1378,135,0,8,0,0
104014,2024-09-17,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,101,101,0,35350.0,1277,135,0,8,0,0
104015,2024-09-18,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,80,80,0,28000.0,1197,135,0,8,0,0
104016,2024-09-19,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,112,112,0,39200.0,1085,135,0,8,0,0
104017,2024-09-20,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,94,94,0,32900.0,991,135,0,8,0,0
104018,2024-09-21,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,122,122,0,42700.0,869,135,0,8,0,0
104019,2024-09-22,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,128,128,0,44800.0,741,135,0,8,0,0
104020,2024-09-23,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,104,104,0,36400.0,637,135,0,8,0,0
104021,2024-09-24,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,69,69,0,24150.0,568,135,0,8,0,0
104022,2024-09-25,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,85,85,0,29750.0,483,135,0,8,0,0
104023,2024-09-26,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,97,97,0,33950.0,386,135,0,8,0,0
104024,2024-09-27,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,117,117,0,40950.0,269,135,0,8,0,0
104025,2024-09-28,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.13,304.5,162,162,0,49329.0,1547,135,1440,8,1,0
104026,2024-09-29,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,88,88,0,30800.0,1459,135,0,8,0,0
104027,2024-09-30,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,98,98,0,34300.0,1361,135,0,8,0,0
104028,2024-10-01,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,146,146,0,51100.0,1215,135,0,8,0,0
104029,2024-10-02,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,144,144,0,50400.0,1071,135,0,8,0,0
104030,2024-10-03,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,173,173,0,60550.0,898,135,0,8,0,0
104031,2024-10-04,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,163,163,0,57050.0,735,135,0,8,0,0
104032,2024-10-05,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,164,164,0,57400.0,571,135,0,8,0,0
104033,2024-10-06,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,159,159,0,55650.0,412,135,0,8,0,0
104034,2024-10-07,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,166,166,0,58100.0,246,135,0,8,0,0
104035,2024-10-08,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,148,148,0,51800.0,1538,135,1440,8,0,0
104036,2024-10-09,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,132,132,0,46200.0,1406,135,0,8,0,0
104037,2024-10-10,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,170,170,0,59500.0,1236,135,0,8,0,0
104038,2024-10-11,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,126,126,0,44100.0,1110,135,0,8,0,0
104039,2024-10-12,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,221,221,0,77350.0,889,135,0,8,0,0
104040,2024-10-13,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,170,170,0,59500.0,719,135,0,8,0,0
104041,2024-10-14,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,130,130,0,45500.0,589,135,0,8,0,0
104042,2024-10-15,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,131,131,0,45850.0,458,135,0,8,0,0
104043,2024-10-16,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,133,133,0,46550.0,325,135,0,8,0,0
104044,2024-10-17,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,176,176,0,61600.0,149,135,0,8,0,0
104045,2024-10-18,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,127,127,0,44450.0,1462,135,1440,8,0,0
104046,2024-10-19,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,173,173,0,60550.0,1289,135,0,8,0,0
104047,2024-10-20,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,160,160,0,56000.0,1129,135,0,8,0,0
104048,2024-10-21,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.3,245.0,250,250,0,61250.0,879,135,0,8,1,0
104049,2024-10-22,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.3,245.0,198,198,0,48510.0,681,135,0,8,1,0
104050,2024-10-23,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.3,245.0,199,199,0,48755.0,482,135,0,8,1,0
104051,2024-10-24,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.3,245.0,235,235,0,57575.0,247,135,0,8,1,0
104052,2024-10-25,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.3,245.0,268,247,21,60515.0,1440,135,1440,8,1,1
104053,2024-10-26,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.3,245.0,346,346,0,84770.0,1094,135,0,8,1,0
104054,2024-10-27,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.3,245.0,254,254,0,62230.0,840,135,0,8,1,0
104055,2024-10-28,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,141,141,0,49350.0,699,135,0,8,0,0
104056,2024-10-29,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,177,177,0,61950.0,522,135,0,8,0,0
104057,2024-10-30,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,156,156,0,54600.0,366,135,0,8,0,0
104058,2024-10-31,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,138,138,0,48300.0,228,135,0,8,0,0
104059,2024-11-01,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,116,116,0,40600.0,1552,135,1440,8,0,0
104060,2024-11-02,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,199,199,0,69650.0,1353,135,0,8,0,0
104061,2024-11-03,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,181,181,0,63350.0,1172,135,0,8,0,0
104062,2024-11-04,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,112,112,0,39200.0,1060,135,0,8,0,0
104063,2024-11-05,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,117,117,0,40950.0,943,135,0,8,0,0
104064,2024-11-06,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,121,121,0,42350.0,822,135,0,8,0,0
104065,2024-11-07,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.0,350.0,117,117,0,40950.0,705,135,0,8,0,0
104066,2024-11-08,Store_Hyderabad,Home & Kitchen,Water Bottle,350,0.35,227.5,200,200,0,45500.0,505,135,0,8,1,0
